address,ID,categories,city,latitude,longitude,name,postal_code,review_count,stars_business
140 N Columbus Blvd,8KBDQlSdjJ-NoLbpPvkOrw,"French, Arts & Entertainment, Cocktail Bars, American (Traditional), Brasseries, Bars, Beer Gardens, Music Venues, Restaurants, Gastropubs, Tapas/Small Plates, Nightlife, American (New)",Philadelphia,39.9534524019,-75.1404362747,La Peg,19106,252,3.5
132 S 17th St,OLkS4jfozQpUIUq0K6t_IQ,"American (New), Restaurants, Hot Dogs",Philadelphia,39.9504874,-75.1692131,Underdogs,19103,252,3.5
322 W Chelten Ave,hOupS2QRNIuMLfcpOqC0oA,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Cafes",Philadelphia,40.0295621,-75.1808491,Rose Petals Cafe,19144,252,4.0
1608 S Christopher Columbus Blvd,jOaJ4PFGhGiM8fhuYcYFRg,"American (Traditional), Indian, Restaurants, Pizza",Philadelphia,39.926519,-75.14569,Little Sicily 2,19148,252,4.5
4317 Chestnut St,ziyXteCmNmRprs10buP2iQ,"African, Restaurants",Philadelphia,39.9567961,-75.208836,Kilimandjaro Restaurant,19104,252,4.0
3925 Walnut St,A0F-h3xJm_6gHDKcDQwSrQ,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",Philadelphia,39.9541715545,-75.2013800841,Capogiro Gelato,19104,252,4.0
4360 Main St,k2YJkdLg25xlYjshpeEtkQ,"Sandwiches, Coffee & Tea, Restaurants, Food",Philadelphia,40.0255165,-75.2240968,Volo Coffeehouse,19127,251,4.5
800 Mifflin St,TdrNka-oPWf4B-jN9rKltw,"Wine Bars, Bars, Beer Bar, Filipino, Vietnamese, Mexican, Nightlife, Mediterranean, Restaurants, Tacos, Lounges, Kebab, Falafel",Philadelphia,39.9255095,-75.159212,Bok Bar,19148,251,4.0
35 S 2nd St,qJxOT7bo-PdW1-xx3nK8SQ,"Nightlife, Food, Sports Bars, Comfort Food, Beer, Wine & Spirits, Restaurants, Barbeque, Bars, Lounges",Philadelphia,39.948986,-75.14377,JJ Bootleggers,19106,251,3.5
231 McClellan St,9ggTidLF9LPNdyWdCGtrYg,"Sandwiches, Cheesesteaks, Restaurants, Delis",Philadelphia,39.925315,-75.1507189,Gooey Looie's,19148,251,4.5
1824 S St,mcyhSRV0kcO57QP7al2HGA,"Restaurants, Korean, Seafood, Thai, Asian Fusion, Vietnamese, Sandwiches",Philadelphia,39.9445223204,-75.1727068683,Bistro SouthEast,19146,251,4.5
118 S 16th St,HW5LkI9qeqVDwHqhd00_8A,"Bars, Nightlife, American (New), Pubs, Restaurants",Philadelphia,39.9504391,-75.1675545,The Happy Rooster,19102,251,3.5
3847 Terrace St,or4yTLBsR0iXUUrDIl6oEg,"Cocktail Bars, Caribbean, Restaurants, Korean, Nightlife, Breakfast & Brunch, Bars, Asian Fusion, American (New)",Philadelphia,40.0204445,-75.2123509,The Spicy Belly,19128,251,4.0
1235 E Palmer St,_n539Sga7PCvHQs--a4qkA,"Tex-Mex, Dive Bars, Bars, Beer, Wine & Spirits, American (New), Restaurants, Gastropubs, Nightlife, Southern, American (Traditional), Beer Bar, Food",Philadelphia,39.97199,-75.128871,Interstate Drafthouse,19125,250,4.0
930 S 9th St,B5eJm8A4eiuPLW5C6l75dQ,"Sandwiches, Cheese Shops, Meat Shops, Italian, Specialty Food, Restaurants, Food",Philadelphia,39.938041,-75.1582152,Di Bruno Bros.,19147,250,4.5
1416 Frankford Ave,TjwWB-ET-qmO2-8bfIHMig,"Restaurants, Noodles, Asian Fusion, Japanese",Philadelphia,39.9722034535,-75.1346028596,Cheu Fishtown,19125,250,4.0
8501 Germantown Ave,fBOoOWHRWPXIrMvVVkZqMg,"Bakeries, Food, American (New), Restaurants, Cupcakes",Philadelphia,40.076318,-75.206295,Cake,19118,250,4.0
99 South 17th Street at Liberty Place,VJpuuNZ8QXR2zTHIhB0yhw,"Hotels & Travel, Venues & Event Spaces, Restaurants, Hotels, Event Planning & Services",Philadelphia,39.951929,-75.168421,The Westin Philadelphia,19103,250,3.0
2401 Fairmount Ave,bmJgvpuf2GBXd62ELK0Q2w,"Italian, Pizza, Restaurants, Hawaiian",Philadelphia,39.9675505,-75.1771216,Luigi’s Pizza Fresca,19130,249,4.0
928 Pine St,eFvzHawVJofxSnD7TgbZtg,"Food, Cafes, Coffee & Tea, Restaurants",Philadelphia,39.9446092,-75.1578331,Good Karma Cafe,19107,249,4.0
757 S Front St,b0YICdDCw8Ck6hJPc1Z5HQ,"Bars, Restaurants, Greek, Nightlife, Mediterranean",Philadelphia,39.9383361,-75.1443454,Kanella South,19147,249,4.5
19 E Oregon Ave,1qw5dIsQPNGLOwnuP7Wj1g,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza",Philadelphia,39.9142928,-75.1471501,South Bowl,19148,249,3.5
S 31st & Ludlow St,B-DiQpcSTJ7oMMnwzbAGTQ,"Thai, Food Stands, Restaurants, Mexican",Philadelphia,39.9542886,-75.1855377,Cucina Zapata,19104,248,4.5
613 S 3rd St,9sOHuGGwb8uRVu7pANSWfg,"Bagels, Coffee & Tea, Restaurants, Food, Breakfast & Brunch",Philadelphia,39.9408795261,-75.1475532699,South Street Philly Bagels,19147,248,4.0
614 N 2nd St,Aw9Tldxcg5ifodzn0R2O6g,"Restaurants, Desserts, Kosher, Pizza, Salad, Food, Vegan, Chicken Wings",Philadelphia,39.9614370059,-75.141503,Blackbird Pizzeria,19123,248,4.0
1523 Sansom St,y8gjlpJA89qDRCLC0JQaew,"Nightlife, Italian, Bars, Restaurants",Philadelphia,39.9504997,-75.166696,Giuseppe & Sons,19102,248,4.0
2349 Fairmount Ave,vxWjLZMn3uzDQyOjAdwq3w,"Nightlife, Bars, American (New), Burgers, Restaurants",Philadelphia,39.9675571,-75.1768708,The Bishop's Collar,19130,248,3.5
6 N 3rd St,Mna6U7kUX36l8-dpDt-U-A,"Italian, Pizza, Sandwiches, Restaurants",Philadelphia,39.9504169,-75.1456794,Gianfranco Pizza Rustica,19106,247,4.0
810 S 47th St,Biidj3QszVuVO0Q85g5NPw,"Grocery, Food, Convenience Stores, Restaurants, Sandwiches",Philadelphia,39.9482921,-75.2170137,Fu-Wah Mini Market,19143,247,4.5
1602 Spruce St,noBinj5ChHbPCHfqTcUO6g,"American (New), Wine Bars, Cafes, Restaurants, Coffee & Tea, Food, Nightlife, Bars, Breakfast & Brunch",Philadelphia,39.9472412,-75.1682819,Plenty Café,19103,247,3.5
834 Chestnut St,PrYSQ_FVZAXB46KcscmLrw,"American (New), Restaurants",Philadelphia,39.9493831,-75.1551309,Sandler's On 9th,19107,246,4.0
2514 E York St,qtg5d6UmDVFeUw5ZKVBl4Q,"Food, Coffee & Tea, Restaurants, Breakfast & Brunch, Sandwiches",Philadelphia,39.9767276,-75.1237185,Coffee House Too,19125,246,4.5
1119 Locust St,oIr50siZDtDYCE_p5K8nYA,"Breakfast & Brunch, Food, Sandwiches, Salad, Coffee & Tea, Restaurants, Modern European, Cafes",Philadelphia,39.947791,-75.1603392,Winkel,19107,246,4.5
261 S 21st St,LVNt93fRgTR0C-eubUshbQ,"American (Traditional), American (New), Restaurants",Philadelphia,39.9489363,-75.1759896,Friday Saturday Sunday,19103,246,4.0
3749 Midvale Ave,dcmaQZhv8eaKptO8B4hZKQ,"Beer Bar, Bars, American (New), Tapas/Small Plates, Gastropubs, Music Venues, Arts & Entertainment, Breakfast & Brunch, Nightlife, Vegetarian, Restaurants",Philadelphia,40.0092295441,-75.1938630956,Falls Taproom,19129,246,3.5
274 S 20th St,peeXG1Ra-DClPQv14jvKvg,"Seafood, Chinese, Restaurants, Tex-Mex, Asian Fusion, Sushi Bars, American (New), American (Traditional), Vegetarian, Italian",Philadelphia,39.948333,-75.174521,Square on Square,19103,246,3.5
906 Christian St,Zy5IZ-3C8s4iHw55LPkKVQ,"Mediterranean, Sandwiches, Restaurants, Middle Eastern",Philadelphia,39.9388459,-75.1581065,Al Zaytouna,19147,246,4.0
2121 Walnut St,NjD-V9pdH7_V8Y8PGl-csw,"French, Nightlife, Restaurants, Bars, Cocktail Bars",Philadelphia,39.951097,-75.176542,Townsend,19103,246,4.5
4411 Main St,7Oq3AI3omXpvcN9xDzNeLA,"American (New), Restaurants",Philadelphia,40.0262143,-75.2250793,Derek's,19127,246,3.0
1600 Arch Pkwy,NQ01WqVX0tojNHKn-0sFww,"Irish Pub, Nightlife, American (New), Bars, Irish, Pubs, Restaurants",Philadelphia,39.9544564822,-75.1667542796,Tir na nOg Irish Pub,19103,245,3.5
50 S 3rd St,AWJyivVwe3t9BO-k8D0ynQ,"Food, Coffee & Tea, Cafes, Salad, Sandwiches, Sushi Bars, Restaurants, Breakfast & Brunch",Philadelphia,39.9489068,-75.1460802,Cafe Square One,19106,245,4.5
205 Race St,MUTTqe8uqyMdBl186RmNeA,"Sushi Bars, Restaurants, Japanese",Philadelphia,39.953949,-75.1432262,Tuna Bar,19106,245,4.0
2214 South St,OMHZ1htcmFQLuTp06hLe2Q,"Barbeque, Restaurants, Buffets",Philadelphia,39.9451640668,-75.1791630685,Phoebes BBQ,19146,245,2.5
"8000 Essington Ave, Terminal D- Gate 13, Philadelphia International Airport",v5iurptJZo_7xm2Qm-3lgQ,"American (Traditional), Restaurants",Philadelphia,39.8755341584,-75.2380645706,Jet Rock Bar & Grill,19153,244,2.0
1703 S 11th St,0X5TTmfBPPY98Ra2CcSw0Q,"Event Planning & Services, Barbeque, Sandwiches, Restaurants, Caterers",Philadelphia,39.9284095243,-75.1632106304,Mike's BBQ,19148,244,4.5
726 N 24th St,geEGL5YODdRIoIYfFcxVPA,"American (New), Wine Bars, Sandwiches, Nightlife, Restaurants, Pubs, Gastropubs, Bars, Italian",Philadelphia,39.968481,-75.176917,Bridgid's,19130,244,4.0
102 S 21st St,A9bqf3aoiQXX9WBswewivg,"Vietnamese, Sandwiches, Southern, Restaurants, American (New)",Philadelphia,39.9519347107,-75.1756812127,Rotisseur,19103,243,3.5
1600 South St,baF2ZFEtsIo2A1k61x3QSw,"Bars, Restaurants, Mexican, Food, Nightlife",Philadelphia,39.9440116,-75.1689925,Tio Flores,19146,243,3.5
1033 Spring Garden St,h5jnFlvF55kDWC_GGlKMAQ,"Nightlife, Bars, Beer Bar, Restaurants, American (New), Breakfast & Brunch, Food, Beer, Wine & Spirits",Philadelphia,39.9618638,-75.1556613,Llama Tooth,19123,243,3.5
235 S 15th St,VSDdUwXktnvL_O0meKv7MQ,"Pizza, Restaurants, Nightlife, Italian, Bars, Gelato, Food, Wine Bars",Philadelphia,39.948332,-75.166127,Alice Pizza,19102,243,4.5
262 S 19th St,2ZSnGlqj8JOWcN2bNf-3SQ,"Restaurants, Food, Cafes, Coffee & Tea, Bakeries",Philadelphia,39.9482948,-75.1728154459,Metropolitan Bakery,19103,242,4.0
714 Chestnut St,r2Q0R0o2ozazmsZb6EiFfg,"Mexican, Restaurants",Philadelphia,39.9492225,-75.1531472,El Azteca Uno,19106,242,3.5
"1110 Washington Ave, Ste 2A",xQblY1vBHV8Fp3Xdi3rDcw,"Vietnamese, Restaurants, Pakistani",Philadelphia,39.9369395037,-75.1618840073,Pho & Cafe Viet Huong,19147,242,3.5
11000 Roosevelt Blvd,OxQK9EMUXqynT7dbWAP9wA,"American (New), Barbeque, Restaurants",Philadelphia,40.1005522045,-75.0092536759,Mission BBQ,19116,242,4.0
1001 Spruce St,v72qGvd53IxhM2m8aatOpg,"Falafel, American (Traditional), Greek, Mediterranean, Breakfast & Brunch, Restaurants, Middle Eastern",Philadelphia,39.9463188,-75.1579609,Kanella Grill,19107,242,4.0
118 Chestnut St,1NMz64NAM9ED-x6-dbVxdw,"Sports Bars, Pool Halls, Nightlife, Restaurants, Bars, American (Traditional)",Philadelphia,39.94819,-75.1433,Buffalo Billiards,19106,241,3.5
501 S 42nd St,qtyNbCXut-RQnnEQNJ9UzA,"Indian, Food, Restaurants",Philadelphia,39.9496418,-75.2069391,Desi Chaat House,19104,241,4.0
1225 Fitzwater St,Duf-k9b1xpuK33BGCLWQ6w,"Restaurants, Latin American, Tex-Mex, Mexican",Philadelphia,39.9416062,-75.163026,Quetzally,19147,241,4.0
1306 Frankford Ave,J-ciDDEdIHMcChGIyKZnOg,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",Philadelphia,39.970468014,-75.1345396622,Cake Life Bake Shop,19125,241,4.5
901 South St,d5fAUl4lKaNxGfiXj4Kygg,"Pizza, Food, Italian, Sandwiches, Restaurants",Philadelphia,39.942855,-75.157207,Little Italy Pizza,19147,241,3.5
218 Market St,qHe8EQyf72nWO633eGxG7A,"Restaurants, American (Traditional), Pizza",Philadelphia,39.9497522,-75.1444806,Big Ass Slices,19106,240,3.5
1200 Point Breeze Ave,sQhh7JCGpqNgf0hHWc4m8g,"American (Traditional), Burgers, Breakfast & Brunch, American (New), Restaurants",Philadelphia,39.93725004,-75.1771098375,On Point Bistro,19146,240,4.5
427 S Broad St,MF5-JPr0auUkY_WLTTVUaA,"New Mexican Cuisine, Mexican, Tex-Mex, Tacos, Restaurants",Philadelphia,39.9448608451,-75.1652079004,Tacodelphia,19147,240,4.0
728 S 7th St,oDlF5bfcQrYkjK4D4_Nw9A,"Food, Restaurants, Italian, Desserts, Coffee & Tea, Cafes, Sandwiches, Breakfast & Brunch",Philadelphia,39.9405063,-75.1545227,Fitzwater Cafe,19147,240,4.0
123 S 7th St,vpLMV6pHa1oI71jYaCVFzA,"Nightlife, Food, Southern, Beer, Wine & Spirits, Gastropubs, American (New), Cocktail Bars, Restaurants, Bars, Wine Bars, Whiskey Bars, Coffee & Tea",Philadelphia,39.9483215605,-75.1524532172,Cooperage Wine & Whiskey Bar,19106,240,4.0
1939 Arch St,TbjqvdrSBm27arbKbReRfg,"Asian Fusion, Restaurants, Indian",Philadelphia,39.955872,-75.1725276,Thanal Indian Tavern,19103,240,4.5
8634 Germantown Ave,ZPFdJgzPjEUM6BoFfoV-ZA,"Nightlife, Sandwiches, Restaurants, Bars, American (Traditional), Pubs, Food, Cheesesteaks, Beer, Wine & Spirits",Philadelphia,40.0771023,-75.2088726,McNally's Tavern,19118,240,4.5
221 Church St,x39G7-aTCVh-972fgogKtA,"Food, Coffee & Tea, Cafes, Restaurants, Coffee Roasteries",Philadelphia,39.95079,-75.144829,Old City Coffee,19106,239,4.0
1119 Locust St,3ZynJ94VpIdDlaArmEp2Rg,"Food, Sandwiches, Ice Cream & Frozen Yogurt, Comfort Food, Breakfast & Brunch, Diners, Restaurants, Desserts",Philadelphia,39.947791,-75.1603392,More Than Just Ice Cream,19107,239,3.5
7152 Germantown Ave,PxEiXqMAzzvp8GFlb5EoLg,"Restaurants, American (New), Nightlife, American (Traditional), Pubs, Southern, Bars, Gastropubs",Philadelphia,40.059508,-75.190838,Grain Exchange,19119,239,3.5
315 N 12th St,0o8k654DD4h8ywBOXP1GRA,"Mexican, Restaurants",Philadelphia,39.9581334616,-75.158424899,El Purepecha,19107,239,4.5
801 Walnut St,Njv2-eMDyGEWEPEOVonwsA,"Belgian, Coffee & Tea, Bakeries, Food, Breakfast & Brunch, Restaurants",Philadelphia,39.948249279,-75.1543794572,Le Pain Quotidien,19107,239,3.5
213 Chestnut St,zwd4dyQ5ovnjVojWfAuhMw,"Belgian, Food, Specialty Food, Restaurants, Ethnic Food, Sandwiches",Philadelphia,39.9486488,-75.1446305,European Republic,19106,239,4.0
15501 Bustleton Ave,EekwCjDqa9VT6Kq_aVE_0Q,"Vietnamese, Restaurants, Comfort Food, Seafood, Soup, Food, Desserts, Asian Fusion",Philadelphia,40.1332476903,-75.00988,Pho Palace,19116,238,3.5
1301 S 11th St,hxc6TmLzsENk4xsjm497qg,"Breakfast & Brunch, Portuguese, Restaurants, Food, Coffee & Tea",Philadelphia,39.9333793056,-75.1622158866,Porto,19147,238,4.5
611 E Passyunk Ave,kXzYfIPhf5G19hm0hwM8Qw,"Vegetarian, Middle Eastern, Restaurants, Turkish, Seafood",Philadelphia,39.9414289,-75.1503017,Leziz Turkish Cuisine,19147,238,4.0
9495 Roosevelt Blvd,AV0oofqbYjWYXPQzxNDj2w,"Nightlife, Restaurants, Seafood, American (New), Bars, Sports Bars, American (Traditional)",Philadelphia,40.0798351,-75.0285769,Miller's Ale House,19114,237,3.0
112 N 10th St,15JFk0bn7HJ9g9-N7tXl_Q,"Chinese, Restaurants, Food, Desserts",Philadelphia,39.9540118,-75.1562827,Heung Fa Chun Sweet House,19107,237,4.5
1100 Arch St,JKR09pJneafnwpUg0FNEzw,"Hotels & Travel, Bars, American (Traditional), Nightlife, Lounges, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces",Philadelphia,39.9535723,-75.1580853,Hilton Garden Inn Philadelphia Center City,19107,237,3.0
944 N 2nd St,f8Byv8pegvus-Wud_mf0_Q,"Seafood, Mediterranean, Restaurants, Greek",Philadelphia,39.9653211686,-75.1406087431,Dmitri's,19123,237,3.5
4201 Ridge Ave,uHhnnzDTPgjBX-THV_cCAw,"Restaurants, Mexican, Tex-Mex",Philadelphia,40.0089296,-75.1939793,Johnny Manana's,19129,236,2.5
6501 Castor Ave,5Qz7TJFXhm8Mjc8xzoSV5Q,"Buffets, Steakhouses, Barbeque, Brazilian, Restaurants",Philadelphia,40.0406845,-75.0758525,Picanha Brazilian Steakhouse,19149,236,3.5
3432 Sansom St,zrQAj03aHI7kpmAiyKcKhA,"Nightlife, American (Traditional), Seafood, Restaurants, Bars, Cocktail Bars",Philadelphia,39.9536907778,-75.1933384913,Doc Magrogan's Oyster House - Philadelphia,19104,236,3.0
1030 N American St,LQZdcwfqneUIrZTy1VvWfg,"Restaurants, Thai, Desserts, Salad, Food",Philadelphia,39.9671988,-75.140984,Baan Thai,19123,235,4.0
606 Washington Ave,ZLKLshuZ2HcwbPDpb3l-AQ,"Food, Bakeries, Restaurants, Vietnamese, Sandwiches",Philadelphia,39.9349047,-75.1543101,Ba Le Bakery,19147,234,3.5
1120 Pine St,K8b2MQ5Az59-nzvqUfjJEQ,"American (New), Restaurants",Philadelphia,39.944935,-75.1606759,The Farm and Fisherman,19107,234,4.0
1013 Cherry St,mLdqrqgEXuUrCdgHLr30QQ,"Food, Desserts, Shaved Ice, Waffles, Restaurants",Philadelphia,39.9546606,-75.156606,Mango Mango Dessert,19107,234,4.0
122 W Girard Ave,WDm-Z705Wp93k-46PN_g9Q,"Food, Mediterranean, Sandwiches, Bagels, Restaurants",Philadelphia,39.9688472,-75.1369912,Talia's Grille,19123,233,4.5
2001 Memphis St,y6FxggLj1xnJ0ArqV3UoVw,"Chicken Wings, Restaurants, Korean, Asian Fusion",Philadelphia,39.9774804,-75.128401,Andy's Chicken,19125,233,4.5
116 S 11th St,E1gf1YIWOo1BgzMUwJtEZg,"Pizza, Breakfast & Brunch, Nightlife, Sandwiches, Italian, Restaurants, Cheesesteaks, Food Delivery Services, Cocktail Bars, Sports Bars, Food, Bars",Philadelphia,39.9495688,-75.1589615,Top Tomato Bar & Pizza,19107,232,3.5
1002 Race St,6OTy5-0NdmxgxqCLVuIJaA,"Restaurants, Chinese",Philadelphia,39.9552318,-75.1561191,M Kee,19107,232,4.0
1038 Race St,SADPX8WX34EQDj_jqtacMw,"Chinese, Food, Bubble Tea, Restaurants, Dim Sum, Szechuan",Philadelphia,39.9554771,-75.1572987,Bai Wei,19107,231,4.0
219 N 11th St,VRnJgj0IvxoksHppE78X2Q,"Dim Sum, Restaurants, Cantonese, Chinese",Philadelphia,39.9562631,-75.1570795,Lee How Fook,19107,231,4.0
2229 Spruce St,tiCdi3sz6PlKc6MOPEWo7w,"Italian, Salad, Restaurants, Pizza",Philadelphia,39.9488739,-75.178877,Mama Palma's Gourmet Pizza,19103,231,3.5
1824 Callowhill St,v1msvs2bf_LwGUnIcCgSEg,"Indian, Seafood, Restaurants, Pakistani",Philadelphia,39.96038,-75.16935,King of Tandoor,19130,230,3.5
1415 Locust St,JrDLf5e-awIC0suNlK39Zw,"Bars, Beer Bar, Restaurants, Salad, Dive Bars, Nightlife",Philadelphia,39.9484648948,-75.1658053,Locust Rendezvous,19102,230,4.0
735 N 26th St,OTwwIvLkrS0zc8f1lNRstw,"Sushi Bars, Restaurants",Philadelphia,39.9691548,-75.1797839,Dasiwa,19130,230,4.5
142 N 10th St,WltG6PWu0zRTTUpWne3W8w,"Dim Sum, Restaurants, Asian Fusion, Chinese",Philadelphia,39.954918,-75.156144,Imperial Inn,19107,230,3.5
1033 N 2nd St,cVwr3l3WnGJEMX8NhxcY9g,"Food Trucks, Restaurants, Sandwiches, Food, Burgers, American (Traditional)",Philadelphia,39.9674501,-75.1397332,Wahlburgers,19102,229,3.0
2539 Kensington Ave,pDUcsN79bDwhOMBaD_tm-g,"Food, Asian Fusion, Restaurants, Cafes, Vietnamese, Specialty Food",Philadelphia,39.98817,-75.1282,Cafe Pho Ga Thanh Thanh,19125,229,4.0
1911 E Passyunk Ave,ZVjNax0O1qixmtZJ11jpkg,"Restaurants, French, American (New)",Philadelphia,39.9262603,-75.1674579,Will BYOB,19148,229,4.0
741 N 23rd St,EzQpL3jNNGlUzeR6n3uevg,"American (Traditional), Bars, Italian, Restaurants, Nightlife",Philadelphia,39.9685508,-75.1748743,Rembrandt's Restaurant & Pub,19130,229,3.5
1431 Frankford Ave,ktMvtPI3TBkTOpSf1sTXWw,"Restaurants, Tex-Mex, Italian, Food Stands, Latin American, Mexican",Philadelphia,39.9731157,-75.1339186,Heffe,19125,229,3.0
938 Arch St,0ak-7uV9Nb7nF_l-mMCysA,"Restaurants, Mexican, Food, Hawaiian, Poke, Japanese",Philadelphia,39.9532717,-75.1562016,Oishii Poké,19107,228,4.0
116 N 21st St,hT9weRMZuJjl6Ca1EskmNA,"Food, Restaurants, Specialty Food, Pasta Shops, Pizza, Chicken Wings, Food Delivery Services",Philadelphia,39.9563482,-75.1747505,Pete's Famous Pizza,19103,228,3.5
3505 Lancaster Ave,_xSCB2TZ-s6yTeafRnzK1w,"Food, Beer, Wine & Spirits, Pizza, Nightlife, American (Traditional), Bars, Italian, Restaurants",Philadelphia,39.9583061,-75.1927263,Savas,19104,228,3.0
52 S 2nd St,M6qDX8HZS7gOJ_pBOAih1g,"Live/Raw Food, Restaurants, Brasseries, American (Traditional), Bars, Nightlife",Philadelphia,39.9487583,-75.1440827,Royal Boucherie,19106,228,4.0
400 E Girard Ave,e-ZyZc24wgkKafM3pguR2w,"Books, Mags, Music & Video, Restaurants, Vinyl Records, Food, Shopping, Breakfast & Brunch, Coffee & Tea",Philadelphia,39.9699745,-75.1302068,Milkcrate Cafe,19125,228,4.5
4301 Baltimore Ave,HxSAlo0GRb4JTmDIxNw68Q,"Gastropubs, Beer Bar, Nightlife, Pizza, Bars, Restaurants",Philadelphia,39.949712,-75.209374,Clarkville,19104,227,3.5
100.5 S 21st St,na6kPgbJ8c73JELysDrtuw,"Poke, Food, Hawaiian, Restaurants, Desserts, Food Trucks",Philadelphia,39.951909,-75.1756143,Poi Dog Snack Shop,19103,227,4.0
1523 Walnut St,BO7p6kWPWc9CC3KHukpJhg,"Nightlife, Restaurants, Champagne Bars, French, Event Planning & Services, Bars, Caterers",Philadelphia,39.949919,-75.166996,Le Bec Fin,19102,227,4.0
1303 N Fifth St,VJjFHQJ08SR_Pl7Bk4o2xQ,"American (New), Restaurants, Food",Philadelphia,39.971548,-75.144505,Helm,19122,227,4.5
1823 Sansom St,YuYvesXrRf1PSp37a5IwUw,"Burgers, American (Traditional), Sports Bars, Restaurants, Gastropubs, Bars, Nightlife",Philadelphia,39.9511145,-75.17157,Cavanaugh's Rittenhouse,19103,226,3.5
1016-1018 Race St,f88R41qxHK65RkDjn3TehA,"Restaurants, Food Court, Food, Desserts, Ice Cream & Frozen Yogurt",Philadelphia,39.955391325,-75.1566101418,I CE NY,19107,226,4.5
4443 Spruce St,or1JuxvK2kcrKvM2djYUEQ,"Breakfast & Brunch, American (New), Restaurants, Comfort Food",Philadelphia,39.953125,-75.211986,The Farmacy,19104,226,3.5
1701 Green St,gbcWVIt0cSJ2iDYXx9lEOQ,"Restaurants, Irish, Bars, Breakfast & Brunch, Nightlife, Irish Pub, Pubs",Philadelphia,39.9646285,-75.166045,St. Stephen's Green,19130,226,3.5
2104 Chestnut St,9ujreFoSYcURn43VkCkIhQ,"Restaurants, Gluten-Free, Mediterranean, Vegan",Philadelphia,39.9521626,-75.1758478,Agno Grill,19103,225,4.0
1700 Lombard St,aCHS5pnDjChkHpFo4-EfKg,"Italian, Restaurants",Philadelphia,39.945162,-75.1702591,Bistro La Baia,19146,225,3.5
1115 Walnut St,OhSaEeJes7JLtk3MGMXXmg,"Vegetarian, Juice Bars & Smoothies, Middle Eastern, Restaurants, Food, Caterers, Event Planning & Services",Philadelphia,39.9490546,-75.1597386,Maoz Vegetarian,19107,225,4.0
784 S 3rd St,R49ZLFHn9fhEwPCh2FQeDA,"American (Traditional), Breakfast & Brunch, Bars, Restaurants, Nightlife",Philadelphia,39.9380675,-75.1485297,New Wave Cafe,19147,225,3.5
"224 South Broad Street, Floor 8",LiHdRXlcj0GDm_e97oiwKw,"Sandwiches, Breakfast & Brunch, Food, Gluten-Free, Restaurants, American (New), Street Vendors, Soup, Coffee & Tea",Philadelphia,39.9486228,-75.1647623,Pure Fare,19102,225,3.5
"39 S 19th St, Ste 41",TFnGJlA5l_HDdzGDkNTdTA,"American (New), Bars, Nightlife, Lounges, Restaurants",Philadelphia,39.9522486027,-75.1716919961,Smiths Restaurant and Bar,19103,225,3.0
14100 Bustleton Ave,ol5npt2HXo9r3yKa3wBlYQ,"Restaurants, Japanese, Sushi Bars",Philadelphia,40.1319562,-75.0122738,Ninja Sushi Hibachi,19116,224,4.0
7170 Germantown Ave,QQGyPctWtd9WOZnMKUChUQ,"Restaurants, Pubs, American (New), Bars, Nightlife",Philadelphia,40.059745,-75.1908537,McMenamin's Tavern,19119,224,4.0
5461 Ridge Ave,pCDx24yFgVZ3EwOwDMedHg,"Desserts, Restaurants, Food, Ice Cream & Frozen Yogurt, Sandwiches",Philadelphia,40.0232596,-75.2077483,Custard & Cakes Creamery,19128,224,4.5
701 S 4th St,0K4RwxdAcViifyU3Htzxww,"Breakfast & Brunch, Nightlife, Cocktail Bars, American (New), Coffee & Tea, Bars, Food, Restaurants, Desserts",Philadelphia,39.9404771,-75.1493607,Southwark Restaurant,19147,224,4.0
707 Chestnut St,FYhsm9Efvw8lw7zAOIDUbg,"Cuban, Restaurants, Diners",Philadelphia,39.949786,-75.152623,Rosa Blanca,19106,224,3.5
300 E Girard Ave,VbGGpt-Q5ZeMxSFPDbPeBg,"Sandwiches, French, Restaurants, Brasseries, Food, American (New), American (Traditional), Coffee & Tea, Breakfast & Brunch",Philadelphia,39.9697976,-75.1318089,Girard Bruncherie,19125,224,4.5
11000 Roosevelt Blvd,aQhn4CcEJokY6ADxUbzTaQ,"Nightlife, Seafood, Bars, Sports Bars, American (Traditional), Restaurants",Philadelphia,40.1011515,-75.0081239,Chickie's & Pete's Cafe,19116,224,3.0
"1122-38 Washington Ave, Ste B",bwgK5d9oT2sUcvyBOsTREQ,"Noodles, Restaurants, Indonesian",Philadelphia,39.9365822,-75.1626553,Sky Cafe,19147,224,4.5
140 South St,wMQkdK2aNMvq2xoojC98Mw,"Diners, Restaurants",Philadelphia,39.9410512122,-75.1454045221,South Street Diner,19147,224,3.0
1825 E Moyamensing Ave,jUOhse36Yw56KXxGmva2Ug,"Bars, Nightlife, Pubs, Gastropubs, Restaurants",Philadelphia,39.9249989,-75.151605,Moonshine Philly,19148,223,4.0
